XXXX,0
GAME_005,124
VAN_NEW1_019,20
VAN_EX1_557,16
VAN_EX1_102,15
VAN_CS2_119,15
VAN_CS1_069,19
VAN_CS2_162,14
VAN_NEW1_037,22
VAN_EX1_100,12
VAN_EX1_612,14
VAN_EX1_103,18
VAN_CS2_188,16
VAN_EX1_393,14
VAN_CS2_179,16
SCH_605,16
VAN_EX1_275,19
VAN_CS2_169,13
VAN_EX1_244,1
VAN_EX1_582,16
VAN_CS2_027,18
VAN_EX1_029,14
VAN_EX1_093,18
VAN_CS2_118,21
VAN_CS2_121,17
VAN_EX1_080,26
VAN_EX1_014,11
VAN_EX1_577,15
VAN_PRO_001c,3
DMF_163,7
VAN_CS2_023,13
VAN_tt_010,10
VAN_CS2_033,14
VAN_NEW1_012,15
VAN_EX1_021,17
VAN_CS2_024,24
VAN_CS2_026,21
VAN_CS2_032,21
VAN_EX1_048,16
SW_068,18
VAN_EX1_277,18
VAN_NEW1_029,29
VAN_NEW1_022,21
VAN_EX1_170,8
VAN_EX1_595,13
VAN_EX1_045,20
VAN_CS2_150,14
VAN_CS2_171,15
VAN_NEW1_017,13
VAN_EX1_059,12
VAN_EX1_010,25
VAN_EX1_405,21
VAN_EX1_399,12
VAN_EX1_043,13
VAN_CS2_203,15
VAN_EX1_012,16
VAN_NEW1_041,23
VAN_EX1_025,16
VAN_EX1_008,19
VAN_EX1_083,16
VAN_EX1_095,16
VAN_EX1_033,8
VAN_CS2_222,11
VAN_CS2_181,20
VAN_EX1_044,16
VAN_EX1_009,12
VAN_CS2_231,14
YOP_005,10
VAN_EX1_097,22
VAN_EX1_007,8
VAN_NEW1_027,17
VAN_CS2_201,6
VAN_CS2_125,12
VAN_EX1_049,15
VAN_CS2_131,12
VAN_EX1_283,8
VAN_EX1_246,1
VAN_CS2_022,22
VAN_CS2_151,13
EX1_014t,27
VAN_EX1_274,10
VAN_CS2_172,12
VAN_EX1_085,14
VAN_CS2_127,14
VAN_EX1_028,18
VAN_CS2_226,13
VAN_CS2_168,19
VAN_EX1_593,16
VAN_EX1_089,18
VAN_EX1_062,11
VAN_tt_004,14
VAN_EX1_096,17
VAN_EX1_509,20
VAN_CS2_117,19
VAN_EX1_005,16
VAN_EX1_558,12
DMF_078,16
VAN_CS2_028,12
VAN_EX1_082,22
VAN_CS1_042,20
SCH_713,18
VAN_EX1_020,11
VAN_CS2_187,20
VAN_CS2_196,13
VAN_CS2_031,18
VAN_EX1_016,11
VAN_EX1_295,17
VAN_NEW1_030,3
VAN_EX1_396,21
VAN_EX1_284,6
VAN_EX1_019,19
VAN_EX1_586,22
VAN_CS2_029,23
VAN_CS2_141,13
VAN_EX1_055,19
VAN_EX1_023,12
VAN_EX1_294,12
VAN_EX1_011,17
VAN_EX1_066,13
VAN_NEW1_023,18
VAN_EX1_057,12
VAN_EX1_058,23
VAN_CS2_147,8
VAN_EX1_017,15
VAN_DS1_055,12
VAN_CS2_189,10
VAN_EX1_594,12
VAN_CS2_173,13
VAN_CS2_124,13
VAN_EX1_050,9
VAN_CS2_182,16
VAN_EX1_249,13
VAN_EX1_046,13
VAN_EX1_584,11
VAN_EX1_162,11
VAN_CS2_122,17
VAN_EX1_032,29
VAN_EX1_248,2
VAN_EX1_259,1
VAN_CS2_221,8
VAN_CS2_213,14
VAN_EX1_116,11
VAN_EX1_015,8
VAN_EX1_559,9
SCH_311,19
VAN_NEW1_025,19
VAN_NEW1_018,20
VAN_EX1_289,11
VAN_CS2_161,7
VAN_EX1_298,7
VAN_CS2_142,13
VAN_CS2_146,24
VAN_NEW1_020,19
VAN_NEW1_021,13
VAN_EX1_564,21
VAN_CS2_155,9
VAN_EX1_562,8
BAR_721,13
VAN_EX1_112,8
VAN_CS2_200,10
VAN_NEW1_040,11
VAN_EX1_508,19
VAN_EX1_507,18
VAN_EX1_390,13
VAN_EX1_110,9
VAN_PRO_001,7
VAN_CS2_120,12
VAN_EX1_067,12
VAN_EX1_506,13
VAN_EX1_002,15
VAN_EX1_572,2
VAN_CS2_227,8
VAN_NEW1_024,9
VAN_CS2_197,14
VAN_CS2_186,11
VAN_EX1_001,26
VAN_EX1_597,12
VAN_EX1_583,7
VAN_EX1_412,23
VAN_CS2_025,13
VAN_EX1_287,11
VAN_EX1_556,19
VAN_EX1_620,4
VAN_EX1_004,10
VAN_NEW1_016,8
VAN_EX1_614,10
PRO_001b,2
VAN_EX1_608,10
VAN_EX1_563,3
VAN_EX1_006,10
VAN_NEW1_026,12
VAN_EX1_279,6
VAN_EX1_616,19
VAN_EX1_561,3
VAN_EX1_076,12
SCH_231,18
VAN_EX1_590,13
VAN_CS2_039,2
PRO_001a,1
VAN_EX1_245,2
BAR_042,4
VAN_NEW1_038,3
VAN_EX1_560,2
DREAM_02,1
VAN_EX1_105,3
