XXXX,0
VAN_CS2_231,0
VAN_CS2_084,0
VAN_CS1_042,0
VAN_CS2_146,94
VAN_CS2_168,0
VAN_CS2_169,0
VAN_CS2_171,0
VAN_CS2_188,0
VAN_CS2_189,0
VAN_EX1_001,0
VAN_EX1_004,0
VAN_EX1_008,0
VAN_EX1_009,0
VAN_EX1_010,105
VAN_EX1_011,0
VAN_EX1_029,0
VAN_EX1_080,0
VAN_EX1_405,0
VAN_EX1_508,0
VAN_EX1_509,107
VAN_NEW1_017,0
VAN_NEW1_025,75
VAN_DS1_175,0
VAN_DS1_184,0
VAN_DS1_185,0
VAN_EX1_544,0
VAN_EX1_549,0
VAN_CS2_120,0
VAN_CS2_121,0
VAN_CS2_142,89
VAN_CS2_172,0
VAN_CS2_173,0
VAN_CS2_203,90
VAN_EX1_012,0
VAN_EX1_015,0
VAN_EX1_045,0
VAN_EX1_049,0
VAN_EX1_055,93
VAN_EX1_058,0
VAN_EX1_059,0
VAN_EX1_066,0
VAN_EX1_076,0
VAN_EX1_082,0
VAN_EX1_096,0
VAN_EX1_100,0
VAN_EX1_162,0
VAN_EX1_393,0
VAN_EX1_506,0
VAN_EX1_557,0
VAN_EX1_616,0
VAN_NEW1_016,0
VAN_NEW1_018,0
VAN_NEW1_019,0
VAN_NEW1_020,0
VAN_NEW1_021,0
VAN_NEW1_023,0
VAN_NEW1_029,0
VAN_NEW1_037,90
VAN_CS2_237,0
VAN_EX1_531,0
VAN_EX1_533,0
VAN_EX1_554,0
VAN_EX1_609,0
VAN_EX1_610,0
VAN_EX1_611,0
VAN_CS2_117,0
VAN_CS2_118,0
VAN_CS2_122,0
VAN_CS2_124,77
VAN_CS2_125,0
VAN_CS2_127,0
VAN_CS2_141,0
VAN_CS2_181,0
VAN_CS2_196,0
VAN_EX1_005,0
VAN_EX1_006,0
VAN_EX1_007,0
VAN_EX1_014,0
VAN_EX1_017,0
VAN_EX1_019,0
VAN_EX1_020,0
VAN_EX1_021,0
VAN_EX1_044,73
VAN_EX1_050,0
VAN_EX1_083,0
VAN_EX1_085,0
VAN_EX1_089,0
VAN_EX1_102,0
VAN_EX1_103,0
VAN_EX1_170,0
VAN_EX1_390,95
VAN_EX1_412,89
VAN_EX1_507,0
VAN_EX1_556,0
VAN_EX1_582,0
VAN_EX1_590,0
VAN_EX1_597,0
VAN_NEW1_027,0
VAN_tt_004,71
VAN_EX1_536,68
VAN_EX1_538,0
VAN_EX1_539,0
VAN_EX1_617,0
VAN_NEW1_031,96
VAN_CS2_119,53
VAN_CS2_131,0
VAN_CS2_147,0
VAN_CS2_179,0
VAN_CS2_182,0
VAN_CS2_197,0
VAN_EX1_023,0
VAN_EX1_025,0
VAN_EX1_043,52
VAN_EX1_046,0
VAN_EX1_048,0
VAN_EX1_057,0
VAN_EX1_062,0
VAN_EX1_093,0
VAN_EX1_116,76
VAN_EX1_396,0
VAN_EX1_584,76
VAN_EX1_595,0
VAN_NEW1_022,98
VAN_NEW1_026,0
VAN_DS1_070,0
VAN_DS1_183,0
VAN_CS1_069,0
VAN_CS2_150,0
VAN_CS2_151,0
VAN_CS2_187,0
VAN_CS2_221,0
VAN_CS2_226,0
VAN_CS2_227,0
VAN_DS1_055,0
VAN_EX1_028,59
VAN_EX1_095,30
VAN_EX1_097,93
VAN_EX1_284,0
VAN_EX1_399,0
VAN_EX1_558,0
VAN_EX1_564,0
VAN_EX1_593,0
VAN_NEW1_024,0
VAN_NEW1_041,48
VAN_PRO_001,0
VAN_DS1_178,57
VAN_EX1_537,0
VAN_CS2_155,0
VAN_CS2_162,0
VAN_CS2_200,0
VAN_CS2_213,0
VAN_EX1_002,0
VAN_EX1_016,20
VAN_EX1_032,0
VAN_EX1_033,48
VAN_EX1_067,44
VAN_EX1_110,0
VAN_EX1_112,0
VAN_EX1_283,0
VAN_EX1_577,0
VAN_EX1_583,0
VAN_EX1_614,0
VAN_NEW1_040,0
VAN_EX1_534,39
VAN_CS2_161,0
VAN_CS2_186,0
VAN_CS2_201,29
VAN_CS2_222,0
VAN_EX1_249,0
VAN_DS1_188,0
VAN_EX1_298,0
VAN_NEW1_038,0
VAN_EX1_560,0
VAN_EX1_561,0
VAN_EX1_562,0
VAN_EX1_563,0
VAN_EX1_572,0
VAN_EX1_543,0
VAN_EX1_586,0
VAN_NEW1_030,0
VAN_EX1_105,0
VAN_EX1_620,0
GAME_005,104
VAN_EX1_409,12
VAN_EX1_606,7
VAN_CS2_103,38
VAN_EX1_410,19
