XXXX,0
GAME_005,132
VAN_NEW1_020,15
VAN_CS2_025,19
VAN_EX1_399,13
VAN_CS2_231,17
VAN_CS2_186,9
VAN_EX1_287,11
VAN_EX1_274,14
SCH_231,20
VAN_CS2_121,15
VAN_EX1_103,11
VAN_EX1_062,19
VAN_CS2_141,17
VAN_CS2_142,11
VAN_EX1_017,18
VAN_EX1_412,18
VAN_EX1_015,11
VAN_CS2_172,21
VAN_EX1_506,14
VAN_EX1_608,16
VAN_NEW1_017,28
VAN_EX1_028,12
VAN_CS2_182,19
VAN_CS1_042,27
VAN_EX1_559,8
VAN_EX1_590,22
VAN_EX1_396,20
VAN_EX1_393,11
VAN_EX1_014,21
VAN_EX1_112,8
DMF_078,18
VAN_CS2_024,29
VAN_EX1_020,15
VAN_EX1_059,12
DMF_163,7
VAN_CS2_213,10
SCH_713,27
VAN_CS2_125,19
VAN_EX1_055,12
YOP_005,17
VAN_EX1_076,21
VAN_EX1_597,12
VAN_NEW1_018,20
VAN_EX1_044,9
VAN_CS2_029,19
VAN_EX1_405,23
VAN_CS2_031,17
VAN_CS2_227,12
VAN_EX1_577,11
VAN_EX1_096,17
VAN_EX1_097,25
VAN_CS2_221,9
VAN_EX1_057,10
VAN_EX1_102,8
VAN_EX1_010,20
SW_068,17
BAR_721,8
VAN_EX1_048,14
VAN_EX1_046,16
VAN_EX1_011,25
VAN_CS2_155,10
VAN_EX1_564,9
VAN_CS2_028,16
VAN_EX1_295,11
VAN_CS2_124,12
VAN_CS2_026,9
VAN_EX1_045,14
VAN_CS2_187,21
VAN_CS2_169,20
VAN_EX1_390,18
VAN_EX1_025,16
VAN_NEW1_037,17
VAN_tt_004,23
VAN_EX1_032,18
VAN_EX1_508,15
VAN_EX1_593,19
VAN_NEW1_025,13
VAN_EX1_275,11
VAN_EX1_004,17
VAN_CS2_196,23
VAN_EX1_170,21
VAN_CS2_117,19
VAN_NEW1_024,7
VAN_EX1_080,16
VAN_NEW1_022,20
VAN_CS2_181,20
VAN_CS2_127,14
VAN_EX1_005,12
VAN_DS1_055,8
VAN_NEW1_040,11
VAN_CS2_119,9
VAN_EX1_294,12
VAN_NEW1_026,17
VAN_CS2_200,11
VAN_EX1_509,20
VAN_NEW1_019,23
SCH_605,13
VAN_EX1_083,8
VAN_EX1_007,10
VAN_EX1_586,19
VAN_CS2_022,13
VAN_CS2_179,11
VAN_CS2_122,9
VAN_CS2_147,11
VAN_CS2_120,16
VAN_NEW1_021,22
VAN_EX1_620,8
VAN_EX1_082,17
VAN_CS2_033,15
VAN_CS1_069,17
VAN_EX1_614,3
BAR_042,5
VAN_CS2_203,17
VAN_CS2_131,11
VAN_CS2_188,19
VAN_CS2_173,19
VAN_PRO_001,10
VAN_NEW1_012,22
VAN_EX1_023,15
DMF_078t,5
VAN_EX1_289,13
VAN_CS2_023,7
VAN_CS2_171,19
VAN_EX1_021,10
VAN_EX1_557,12
EX1_014t,31
VAN_EX1_116,16
VAN_tt_010,16
VAN_EX1_612,15
VAN_CS2_197,10
VAN_CS2_146,12
VAN_EX1_089,12
VAN_EX1_093,28
VAN_NEW1_041,22
VAN_EX1_595,6
VAN_NEW1_023,14
VAN_EX1_058,15
VAN_EX1_008,16
VAN_EX1_043,11
VAN_NEW1_027,15
VAN_EX1_594,8
VAN_EX1_583,9
VAN_EX1_050,7
VAN_EX1_029,21
VAN_CS2_226,15
VAN_NEW1_016,10
VAN_EX1_100,12
VAN_EX1_277,17
VAN_CS2_151,9
VAN_EX1_049,15
VAN_CS2_162,15
VAN_EX1_582,10
PRO_001b,1
VAN_EX1_279,3
VAN_NEW1_038,4
VAN_EX1_066,15
VAN_EX1_130,2
VAN_EX1_136,1
VAN_CS2_201,5
VAN_EX1_556,9
VAN_CS2_118,14
VAN_EX1_016,8
VAN_EX1_584,10
VAN_EX1_009,14
VAN_EX1_019,18
VAN_EX1_085,15
VAN_CS2_027,13
VAN_EX1_507,13
VAN_CS2_150,9
VAN_EX1_001,15
SCH_311,17
VAN_CS2_168,9
VAN_EX1_558,7
VAN_CS2_189,11
VAN_EX1_283,5
VAN_EX1_110,7
VAN_EX1_616,11
VAN_EX1_572,1
VAN_EX1_006,14
VAN_EX1_033,6
VAN_EX1_067,8
VAN_EX1_002,12
VAN_EX1_095,7
VAN_CS2_161,6
VAN_EX1_162,10
VAN_CS2_222,7
VAN_EX1_298,1
VAN_EX1_012,14
VAN_NEW1_029,13
VAN_EX1_563,6
VAN_CS2_032,8
VAN_EX1_249,7
VAN_EX1_371,11
VAN_EX1_363,6
SCH_533,3
VAN_CS2_093,1
VAN_EX1_560,4
VAN_NEW1_030,1
VAN_EX1_284,3
VAN_EX1_384,1
VAN_EX1_562,1
VAN_EX1_561,1
VAN_EX1_105,1
