XXXX,0
VAN_EX1_045,23
VAN_EX1_100,12
VAN_PRO_001,12
VAN_EX1_032,20
VAN_EX1_593,16
SW_068,19
VAN_EX1_046,25
VAN_CS2_118,10
VAN_EX1_562,7
VAN_EX1_057,22
VAN_EX1_284,19
VAN_EX1_011,16
VAN_EX1_583,11
VAN_EX1_019,21
VAN_CS2_146,21
PRO_001b,3
VAN_CS2_182,17
VAN_EX1_283,14
VAN_EX1_020,22
VAN_EX1_506,25
VAN_EX1_006,14
VAN_EX1_062,32
VAN_EX1_097,18
VAN_CS2_200,8
VAN_CS2_028,16
SCH_713,21
VAN_EX1_295,14
VAN_EX1_095,11
VAN_EX1_509,26
VAN_CS2_125,15
VAN_CS2_179,26
VAN_CS2_141,21
VAN_NEW1_019,27
VAN_NEW1_041,16
VAN_CS1_042,12
VAN_CS2_201,9
VAN_CS2_023,16
VAN_EX1_004,31
VAN_EX1_508,16
VAN_NEW1_029,22
VAN_EX1_557,17
VAN_CS2_189,34
VAN_EX1_089,10
VAN_EX1_563,3
VAN_NEW1_018,20
VAN_EX1_059,22
VAN_NEW1_012,20
VAN_tt_004,18
VAN_EX1_616,21
VAN_EX1_287,12
VAN_CS2_213,16
VAN_CS2_181,21
VAN_EX1_584,10
VAN_EX1_017,29
VAN_EX1_028,16
VAN_CS2_161,7
VAN_EX1_009,18
GAME_005,119
VAN_EX1_608,19
VAN_CS2_029,17
VAN_EX1_044,13
VAN_CS2_226,12
VAN_NEW1_040,16
VAN_EX1_002,14
SCH_311,19
VAN_NEW1_038,11
VAN_CS2_169,20
VAN_EX1_082,17
VAN_EX1_556,16
VAN_EX1_066,16
VAN_EX1_005,15
EX1_014t,25
VAN_CS2_124,18
VAN_EX1_577,14
VAN_CS2_196,26
VAN_CS2_231,27
VAN_CS2_127,13
VAN_EX1_597,20
VAN_EX1_014,15
VAN_EX1_102,7
VAN_CS2_033,16
VAN_EX1_399,17
VAN_CS2_122,16
VAN_EX1_620,10
VAN_EX1_033,7
VAN_NEW1_016,18
VAN_EX1_080,12
VAN_EX1_393,26
VAN_EX1_612,20
VAN_DS1_055,13
VAN_CS2_121,20
VAN_NEW1_023,19
VAN_CS2_032,20
VAN_CS2_171,12
VAN_EX1_043,9
VAN_NEW1_017,22
VAN_NEW1_025,28
VAN_EX1_093,12
VAN_NEW1_022,17
VAN_EX1_029,9
VAN_NEW1_037,22
BAR_721,15
VAN_EX1_083,11
VAN_CS2_108,1
VAN_EX1_112,19
VAN_EX1_412,18
VAN_CS2_022,17
VAN_EX1_586,16
VAN_CS2_120,16
VAN_EX1_076,26
VAN_EX1_582,20
VAN_EX1_085,19
VAN_CS2_155,6
VAN_CS2_147,17
VAN_EX1_561,3
VAN_EX1_595,13
VAN_EX1_055,22
VAN_CS2_026,15
VAN_CS2_024,25
SCH_605,16
VAN_NEW1_030,4
VAN_CS2_168,16
VAN_EX1_049,17
VAN_EX1_396,12
VAN_CS2_025,20
VAN_EX1_116,16
VAN_EX1_289,9
VAN_CS2_031,12
VAN_EX1_048,23
VAN_EX1_590,21
VAN_EX1_558,12
VAN_EX1_021,8
VAN_CS2_142,17
VAN_EX1_390,17
VAN_EX1_103,18
VAN_NEW1_026,29
VAN_CS2_186,8
VAN_EX1_010,17
VAN_EX1_110,15
VAN_CS2_203,24
VAN_EX1_507,19
VAN_EX1_023,15
VAN_EX1_405,12
VAN_EX1_277,20
YOP_005,20
VAN_tt_010,15
VAN_EX1_007,13
VAN_CS2_187,28
VAN_EX1_050,12
VAN_NEW1_021,17
VAN_CS2_027,17
VAN_EX1_016,13
VAN_CS2_221,9
VAN_EX1_294,21
SCH_231,19
VAN_CS2_162,13
VAN_EX1_275,15
VAN_CS2_151,8
VAN_EX1_564,12
VAN_CS2_173,19
VAN_CS2_197,21
VAN_NEW1_027,18
VAN_CS2_222,18
VAN_EX1_105,6
VAN_CS2_119,18
VAN_EX1_279,2
VAN_EX1_001,11
VAN_NEW1_024,12
VAN_EX1_298,9
VAN_EX1_162,18
VAN_EX1_008,17
VAN_EX1_096,11
VAN_EX1_012,15
VAN_CS2_150,19
BAR_042,5
VAN_PRO_001c,2
VAN_EX1_594,11
VAN_EX1_067,10
VAN_CS1_069,17
VAN_CS2_172,11
VAN_CS2_131,13
DMF_078,8
VAN_EX1_560,6
VAN_EX1_025,11
VAN_CS2_227,11
VAN_EX1_249,11
VAN_EX1_614,6
VAN_CS2_117,17
VAN_EX1_170,14
VAN_EX1_015,9
VAN_CS2_188,12
SW_023,1
VAN_EX1_274,10
VAN_NEW1_020,16
DMF_163t,1
VAN_EX1_572,5
DREAM_04,6
DREAM_02,1
DREAM_01,2
VAN_EX1_058,14
VAN_EX1_559,2
DMF_078t,2
BT_124,5
DMF_163,7
VAN_EX1_410,2
DREAM_05,2
VAN_CS2_105,1
VAN_CS2_103,1
VAN_EX1_408,1
