XXXX,0
VAN_CS2_172,16
VAN_EX1_390,12
VAN_EX1_089,9
VAN_DS1_055,8
VAN_PRO_001,5
VAN_CS2_122,6
VAN_EX1_019,11
GAME_005,57
VAN_EX1_506,10
VAN_EX1_100,6
VAN_CS2_234,2
VAN_EX1_008,9
VAN_EX1_012,6
VAN_EX1_017,9
VAN_CS2_142,8
VAN_EX1_010,7
VAN_CS2_032,9
VAN_CS2_150,8
VAN_CS2_033,8
VAN_EX1_275,9
VAN_EX1_004,11
VAN_EX1_590,13
VAN_EX1_049,8
VAN_EX1_103,7
VAN_CS2_155,7
VAN_EX1_399,13
VAN_CS2_201,8
VAN_CS2_173,7
VAN_CS2_120,9
SCH_231,6
VAN_NEW1_018,9
VAN_EX1_508,14
VAN_EX1_005,13
VAN_CS2_200,4
PRO_001b,2
VAN_EX1_295,7
VAN_CS2_231,10
VAN_CS2_025,11
VAN_EX1_093,7
VAN_CS2_182,12
VAN_EX1_170,6
VAN_CS2_117,7
VAN_CS2_213,4
VAN_tt_010,7
VAN_NEW1_012,8
VAN_CS2_189,10
VAN_EX1_066,6
VAN_CS2_188,15
VAN_EX1_045,5
VAN_EX1_006,5
VAN_CS2_026,4
VAN_EX1_614,6
VAN_EX1_110,7
VAN_NEW1_037,7
VAN_EX1_612,9
VAN_EX1_283,5
VAN_NEW1_017,18
VAN_CS2_024,9
VAN_NEW1_020,11
DMF_163,3
VAN_CS2_169,6
VAN_EX1_616,8
VAN_CS2_196,9
VAN_EX1_564,3
VAN_EX1_058,14
VAN_CS2_119,6
VAN_CS2_226,8
VAN_EX1_594,13
VAN_EX1_412,5
VAN_EX1_162,6
VAN_EX1_112,5
VAN_EX1_102,11
VAN_CS2_161,5
VAN_NEW1_019,14
VAN_EX1_405,13
VAN_CS1_042,11
VAN_EX1_029,7
VAN_EX1_043,10
VAN_CS2_146,12
VAN_EX1_562,2
VAN_EX1_507,15
VAN_EX1_620,7
VAN_CS2_151,7
VAN_EX1_558,3
VAN_EX1_050,6
VAN_CS2_121,11
VAN_CS2_181,8
VAN_EX1_082,7
VAN_NEW1_040,9
VAN_EX1_032,7
VAN_NEW1_024,4
VAN_EX1_014,6
VAN_EX1_396,4
VAN_NEW1_027,17
VAN_CS2_227,2
SCH_311,4
VAN_EX1_509,9
YOP_005,6
VAN_EX1_021,10
VAN_CS2_118,3
VAN_EX1_062,6
VAN_EX1_046,10
VAN_CS2_147,5
VAN_NEW1_038,3
DMF_078t,2
VAN_EX1_085,12
VAN_EX1_059,11
VAN_EX1_083,6
VAN_EX1_097,12
VAN_EX1_586,11
VAN_EX1_001,7
VAN_NEW1_025,10
VAN_CS2_162,8
VAN_CS2_197,6
VAN_EX1_284,4
VAN_EX1_057,7
VAN_EX1_025,9
VAN_EX1_028,10
VAN_NEW1_016,6
VAN_EX1_067,8
VAN_EX1_023,5
VAN_CS2_029,9
VAN_CS2_187,6
VAN_EX1_020,3
VAN_EX1_393,9
VAN_EX1_002,4
VAN_CS2_125,11
VAN_CS1_069,8
VAN_CS2_203,7
VAN_CS2_222,5
EX1_014t,6
VAN_NEW1_022,8
DMF_078,5
VAN_CS2_168,5
VAN_EX1_593,5
VAN_CS2_171,11
VAN_CS2_027,10
VAN_EX1_572,2
VAN_NEW1_029,11
VAN_EX1_557,5
VAN_CS2_031,12
VAN_EX1_044,6
VAN_EX1_076,16
VAN_EX1_597,11
VAN_EX1_048,8
VAN_EX1_279,2
VAN_EX1_277,9
VAN_EX1_116,9
VAN_EX1_595,6
VAN_EX1_559,2
VAN_EX1_033,4
VAN_EX1_274,4
VAN_EX1_561,1
VAN_CS2_179,11
VAN_EX1_289,4
VAN_EX1_080,9
VAN_CS2_028,7
VAN_EX1_249,5
SCH_713,10
VAN_EX1_011,7
VAN_EX1_608,7
VAN_EX1_626,1
SW_068,10
VAN_tt_004,3
VAN_EX1_584,5
VAN_CS2_131,7
VAN_CS2_186,4
VAN_CS2_221,7
VAN_EX1_007,8
VAN_CS2_141,6
VAN_EX1_015,8
VAN_EX1_560,3
SCH_605,8
VAN_CS2_022,11
VAN_EX1_016,5
BAR_721,5
VAN_CS2_124,10
VAN_NEW1_023,6
VAN_EX1_556,8
VAN_EX1_095,5
VAN_EX1_287,3
VAN_EX1_009,3
VAN_NEW1_026,4
VAN_NEW1_021,6
VAN_EX1_294,6
VAN_EX1_582,5
VAN_EX1_577,7
VAN_EX1_583,5
VAN_EX1_096,3
BAR_042,3
VAN_NEW1_030,1
VAN_NEW1_041,4
VAN_CS2_127,3
VAN_EX1_055,4
VAN_CS1_113,1
VAN_CS1_130,1
PRO_001a,2
VAN_CS2_023,3
VAN_EX1_298,3
VAN_CS2_236,1
VAN_EX1_563,1
DREAM_05,1
DREAM_02,1
