XXXX,0
VAN_NEW1_019,2
VAN_EX1_009,1
VAN_EX1_608,3
VAN_EX1_019,1
VAN_EX1_005,1
VAN_EX1_295,2
VAN_EX1_583,1
VAN_EX1_095,1
VAN_EX1_620,1
VAN_EX1_008,1
GAME_005,6
VAN_EX1_059,1
VAN_CS2_141,1
VAN_EX1_506,4
VAN_EX1_085,1
VAN_CS2_028,2
VAN_EX1_399,2
VAN_CS2_032,1
VAN_EX1_405,2
VAN_NEW1_018,2
VAN_EX1_507,2
VAN_EX1_597,2
VAN_EX1_080,2
VAN_EX1_029,2
VAN_EX1_021,2
VAN_CS2_186,1
VAN_CS2_179,1
DMF_163,1
BAR_042,1
VAN_CS2_168,2
VAN_CS2_120,1
VAN_EX1_556,1
VAN_EX1_014,1
SCH_311,1
VAN_EX1_103,1
VAN_CS2_029,1
VAN_NEW1_040,2
VAN_CS2_173,1
YOP_005,1
VAN_EX1_010,1
VAN_CS2_189,2
VAN_CS2_025,1
VAN_EX1_016,1
VAN_EX1_294,1
SCH_713,1
VAN_EX1_393,1
VAN_CS2_131,1
VAN_CS2_197,1
VAN_EX1_614,1
VAN_CS2_150,1
VAN_EX1_564,2
VAN_EX1_287,1
VAN_EX1_023,1
VAN_EX1_082,1
VAN_CS2_024,3
VAN_EX1_093,1
VAN_CS2_033,1
SCH_605,1
VAN_EX1_283,1
VAN_CS2_147,1
VAN_EX1_076,1
VAN_CS2_127,1
VAN_EX1_274,1
VAN_CS2_027,1
VAN_CS2_162,1
VAN_CS2_031,1
VAN_CS2_146,1
VAN_NEW1_020,1
EX1_014t,2
VAN_EX1_089,1
VAN_CS2_117,2
VAN_CS2_026,1
VAN_NEW1_023,1
VAN_DS1_055,1
VAN_NEW1_021,1
VAN_NEW1_026,1
VAN_EX1_097,1
VAN_EX1_582,1
VAN_CS2_201,1
VAN_NEW1_037,1
VAN_CS2_221,1
VAN_CS2_022,1
