XXXX,0
VAN_CS1_042,18
VAN_EX1_506,23
VAN_NEW1_018,15
VAN_EX1_009,16
VAN_EX1_066,20
SCH_605,19
VAN_tt_004,15
GAME_005,123
VAN_CS2_173,26
VAN_EX1_507,20
VAN_EX1_055,14
VAN_EX1_612,21
VAN_NEW1_020,20
VAN_EX1_116,13
VAN_EX1_029,19
VAN_CS2_189,19
VAN_NEW1_029,20
VAN_CS2_182,16
VAN_EX1_100,9
VAN_EX1_033,11
VAN_CS1_069,15
VAN_CS2_222,11
DMF_163,8
VAN_EX1_509,21
VAN_EX1_412,21
VAN_CS2_141,21
EX1_014t,44
VAN_NEW1_023,16
VAN_DS1_055,9
VAN_CS2_027,18
VAN_EX1_046,10
VAN_EX1_005,11
VAN_EX1_162,14
VAN_EX1_103,21
VAN_EX1_067,14
SCH_713,26
VAN_EX1_405,19
VAN_EX1_556,15
VAN_EX1_396,19
VAN_CS2_125,20
VAN_EX1_590,13
VAN_EX1_594,16
VAN_EX1_085,15
VAN_EX1_112,13
VAN_CS2_031,17
VAN_EX1_058,18
VAN_CS2_122,13
VAN_CS2_187,17
VAN_EX1_390,17
VAN_EX1_593,17
VAN_NEW1_017,19
VAN_CS2_181,14
VAN_CS2_117,17
BAR_721,20
VAN_CS2_186,10
VAN_NEW1_022,20
VAN_EX1_015,17
VAN_EX1_399,19
BAR_042,3
VAN_NEW1_027,15
VAN_CS2_142,16
VAN_CS2_124,12
VAN_NEW1_037,18
VAN_EX1_023,15
VAN_EX1_050,8
VAN_EX1_007,12
VAN_EX1_028,15
VAN_EX1_062,22
VAN_EX1_059,13
VAN_CS2_029,22
VAN_EX1_076,18
VAN_EX1_048,20
VAN_EX1_016,9
VAN_CS2_023,8
VAN_PRO_001,5
VAN_NEW1_021,19
VAN_EX1_011,18
VAN_CS2_131,17
VAN_EX1_045,10
VAN_EX1_044,17
VAN_EX1_595,18
VAN_EX1_102,16
VAN_EX1_620,14
VAN_tt_010,19
YOP_005,32
VAN_CS2_007,4
VAN_EX1_006,16
VAN_NEW1_030,3
VAN_EX1_002,14
SCH_311,15
VAN_EX1_170,20
VAN_CS2_008,1
VAN_EX1_275,19
VAN_CS2_127,20
SCH_231,21
VAN_NEW1_038,2
PRO_001b,1
VAN_NEW1_019,20
VAN_CS2_120,20
VAN_EX1_284,7
VAN_EX1_093,17
VAN_CS2_032,11
VAN_NEW1_012,13
VAN_EX1_508,17
VAN_EX1_586,19
VAN_EX1_004,21
VAN_CS2_169,15
VAN_EX1_025,13
VAN_CS2_121,16
VAN_EX1_597,16
SW_068,13
VAN_CS2_026,16
VAN_CS2_172,20
VAN_CS2_118,11
VAN_EX1_393,11
VAN_EX1_014,13
VAN_CS2_025,30
VAN_EX1_557,18
VAN_CS2_179,12
VAN_EX1_608,18
VAN_EX1_564,16
VAN_CS2_162,23
VAN_EX1_008,12
VAN_EX1_012,17
VAN_EX1_095,8
VAN_NEW1_040,9
VAN_CS2_147,4
VAN_EX1_289,16
VAN_EX1_582,19
VAN_EX1_277,17
VAN_EX1_082,17
VAN_EX1_577,18
VAN_EX1_561,3
VAN_CS2_168,16
VAN_EX1_294,13
VAN_CS2_196,11
VAN_CS2_155,11
VAN_NEW1_016,10
VAN_EX1_089,14
VAN_CS2_227,12
VAN_EX1_096,15
VAN_EX1_017,16
VAN_EX1_020,16
VAN_CS2_146,16
VAN_EX1_298,10
VAN_EX1_097,19
VAN_EX1_249,7
VAN_CS2_033,18
VAN_CS2_024,24
VAN_EX1_559,4
VAN_NEW1_025,20
VAN_CS2_022,14
VAN_CS2_188,18
VAN_CS2_231,16
VAN_EX1_057,12
DMF_078t,6
VAN_NEW1_026,10
VAN_EX1_080,15
VAN_EX1_584,14
VAN_CS2_203,8
VAN_CS2_028,15
VAN_CS2_197,20
VAN_NEW1_041,9
VAN_CS2_171,18
VAN_EX1_043,6
VAN_NEW1_024,8
VAN_EX1_616,23
VAN_CS2_151,15
VAN_CS2_150,18
VAN_EX1_164,1
VAN_EX1_283,9
VAN_CS2_221,11
DMF_078,15
VAN_EX1_295,13
VAN_EX1_021,9
VAN_EX1_019,20
VAN_CS2_200,5
VAN_EX1_572,4
VAN_CS2_119,11
VAN_EX1_558,5
VAN_CS2_161,12
VAN_EX1_001,13
VAN_EX1_274,10
VAN_EX1_614,12
VAN_EX1_032,19
VAN_EX1_083,14
VAN_EX1_563,2
VAN_EX1_010,18
VAN_EX1_049,6
VAN_CS2_226,10
VAN_EX1_560,5
VAN_EX1_279,4
VAN_EX1_583,9
VAN_CS2_213,9
VAN_EX1_287,9
VAN_EX1_110,10
VAN_EX1_105,4
VAN_CS2_201,7
PRO_001a,1
VAN_EX1_562,2
SCH_333,3
VAN_CS2_013,2
VAN_EX1_570,1
BT_130,2
DREAM_04,1
DREAM_02,1
DREAM_01,1
