
-0.3176814509374368,0.17768172636781476,-0.12367610569441817,1,1,1,-1,0,-1,-1,-1,-1
-0.18272049527255474,0.9214984667557375,-0.3373744946148698,1,1,1,-1,0,-1,-1,-1,-1
0.37118660942092996,0.39161045188965393,-0.37065707257614905,1,1,1,-1,0,-1,-1,-1,-1
-0.4090880958925207,-0.38098556182567256,-0.13196078871498967,1,1,1,-1,0,-1,-1,-1,-1
0,-0.33,-0.43,0,0,0.68,-0.48,0,0,0,0.1,0
0,-0.33,-0.43,0,0,0.68,-0.48,0,0,0,0.1,0
0,-0.33,-0.43,0,0,0.68,-0.48,0,0,0,0.1,0
0,-0.33,-0.43,0,0,0.68,-0.48,0,0,0,0.1,0
