
Vector7: win, 8, lose, 2,(1558.638640)
Vector1: win, 2, lose, 8,(1441.361360)
Vector7: win, 9, lose, 1,(1633.307770)
Vector1: win, 1, lose, 9,(1366.692230)
Vector7: win, 9, lose, 1,(1669.402027)
Vector1: win, 1, lose, 9,(1330.597973)
Vector7: win, 7, lose, 3,(1619.485062)
Vector1: win, 3, lose, 7,(1380.514938)
Vector7: win, 7, lose, 3,(1667.412702)
Vector1: win, 3, lose, 7,(1332.587298)
Vector7: win, 8, lose, 2,(1590.385576)
Vector1: win, 2, lose, 8,(1409.614424)
Vector7: win, 8, lose, 2,(1668.199520)
Vector1: win, 2, lose, 8,(1331.800480)
Vector7: win, 6, lose, 4,(1521.947346)
Vector1: win, 4, lose, 6,(1478.052654)
Vector7: win, 8, lose, 2,(1663.343600)
Vector1: win, 2, lose, 8,(1336.656400)
Vector7: win, 9, lose, 1,(1698.704617)
Vector1: win, 1, lose, 9,(1301.295383)
