Vector1: win, 4, lose, 6,(1477.501381)
Vector5: win, 6, lose, 4,(1522.498619)
Vector1: win, 2, lose, 8,(1397.452700)
Vector5: win, 8, lose, 2,(1602.547300)
Vector1: win, 1, lose, 9,(1337.120539)
Vector5: win, 9, lose, 1,(1662.879461)
Vector1: win, 1, lose, 9,(1331.268944)
Vector5: win, 9, lose, 1,(1668.731056)
Vector1: win, 5, lose, 5,(1450.490640)
Vector5: win, 5, lose, 5,(1549.509360)
Vector1: win, 4, lose, 6,(1424.702087)
Vector5: win, 6, lose, 4,(1575.297913)
Vector1: win, 3, lose, 7,(1443.641642)
Vector5: win, 7, lose, 3,(1556.358358)
Vector1: win, 5, lose, 5,(1516.685425)
Vector5: win, 5, lose, 5,(1483.314575)
Vector1: win, 3, lose, 7,(1403.796564)
Vector5: win, 7, lose, 3,(1596.203436)
Vector1: win, 2, lose, 8,(1331.313120)
Vector5: win, 8, lose, 2,(1668.686880)
